url;title_result
https://mk.rgo.ru/news/aktivistka-mk-rgo-ekosfera-voshla-v-chislo-pobediteley-vserossiyskogo-konkursa-molodezhnyh;"Активистка МК РГО ""ЭКОСфера"" вошла в число победителей Всероссийского конкурса молодежных проектов | Молодежный клуб"
https://rgo.ru/activity/expedition-list/ekspeditsiya-po-issledovaniyu-mest-padeniy-amerikanskikh-samoletov-3-y-sezon/;Экспедиция по исследованию мест падений американских самолетов. 3-й сезон - Экспедиция РГО
https://rgo.ru/activity/travel-list/tours/ekspeditsiya-na-sobachikh-upryazhkakh-do-mysa-dezhneva/;Экспедиция на собачьих упряжках до мыса Дежнева - Путешествие с РГО
https://rgo.ru/activity/redaction/news/12-22/;Выставка РГО «Алсиб. Территория мужества» откроется в парке «Патриот» - Новости РГО
https://rgo.ru/activity/redaction/news/12-20/;Кинопоказы от РГО пройдут в Москве с января до июля 2024 года - Новости РГО
https://rgo.ru/activity/redaction/news/12-21/;В Индии открыли новый Центр РГО - Новости РГО
https://rgo.ru/activity/redaction/news/12-19/;Премьера сериала «#МАМАЯГЕРОЙ» прошла в Штаб-квартире РГО в Петербурге - Новости РГО
https://www.forbes.ru/forbeslife/459973-uorhol-prodaetsa-za-200-mln-aukcionisty-isut-russkie-aktivy-novosti-art-rynka;Уорхол продается за $200 млн, аукционисты ищут русские активы: новости арт-рынка | Forbes Life
https://www.forbes.ru/society/502357-kak-klimaticeskie-aktivisty-pytautsa-ne-dat-celovecestvu-pogibnut-ot-superinfekcii;Как климатические активисты пытаются не дать человечеству погибнуть от суперинфекции | Forbes.ru
https://www.forbes.ru/podcasts/go-ucit-sa/502586-a-iskatel-kak-lubit-svoe-delo-prinimat-seba-i-ne-boat-sa-izmenenij;«Я — искатель»: как любить свое дело, принимать себя и не бояться изменений | Подкасты Forbes.ru
https://www.forbes.ru/society/502629-kak-socseti-delaut-iz-nas-kiberhondrikov-i-pomogaut-borot-sa-s-kollektivnoj-travmoj;Как соцсети делают из нас киберхондриков и помогают бороться с коллективной травмой  | Forbes.ru
https://www.forbes.ru/forbes-woman/501601-irina-magkova-forbes-vo-vrema-krizisa-umor-nuznee;Ирина Мягкова — Forbes: «Во время кризиса юмор нужнее» | Forbes Woman
https://www.forbes.ru/milliardery/502633-nedela-milliardera-vozmezdie-dla-voloza-specagent-deripaski-zvonilka-kasperskogo;Неделя миллиардера: возмездие для Воложа, спецагент Дерипаски,  звонилка Касперского | Forbes.ru
https://www.forbes.ru/forbeslife/501636-pocemu-evropejskie-teatry-priglasaut-na-postanovki-hudoznikov-i-rezisserov-iz-rossii;Почему европейские театры приглашают на постановки художников и режиссеров из России | Forbes Life
https://www.forbes.ru/tekhnologii/501841-zacem-kompania-milliardera-palmera-laki-zanalas-dronami-s-reaktivnym-dvigatelem;Зачем компания миллиардера Палмера Лаки занялась дронами с реактивным двигателем | Forbes.ru
https://www.forbes.ru/svoi-biznes/502616-startap-subbota-10-mln-v-startap-ot-urozenca-groznogo-i-novosti-30-do-30;Стартап-суббота: $10 млн в стартап от уроженца Грозного и новости «30 до 30»  | Forbes.ru
https://www.forbes.ru/forbes-woman/502288-neporocnoe-zacatie-kak-v-rossii-tajno-rozaut-s-pomos-u-donorov;Непорочное зачатие: как в России тайно рожают с помощью доноров | Forbes Woman
https://www.stopfake.org/ru/fejk-ria-novosti-zhiteli-finlyandii-i-lyuksemburga-prihodyat-pogretsya-v-russkie-doma/;Фейк РИА «Новости»: жители Финляндии и Люксембурга приходят погреться в «Русские дома» | StopFake
https://www.stopfake.org/ru/televidenie-gazy-pokazalo-otpushhennogo-izrailem-podrostka-s-perelomami-ruk-no-na-video-ego-osvobozhdeniya-ego-ruki-tsely/;Телевидение Газы показало отпущенного Израилем подростка с переломами рук. Но на видео его освобождения его руки целы | StopFake
https://www.stopfake.org/ru/manipulyatsiya-eks-komanduyushhij-silami-nato-priznal-silu-armii-rossii-i-postavil-krest-na-vsu/;Манипуляция: Экс-командующий силами НАТО «признал силу армии России и поставил крест на ВСУ» | StopFake
https://www.stopfake.org/ru/manipulyatsiya-v-ukraine-sobirayutsya-lishit-vyplat-peremeshhennyh-lits-s-vostoka-strany/;Манипуляция: В Украине собираются лишить выплат перемещенных лиц с востока страны | StopFake
https://www.stopfake.org/ru/fejk-ukrainskij-kurort-bukovel-za-dengi-spasaet-gostej-ot-mobilizatsii/;Фейк: Украинский курорт Буковель за деньги «спасает» гостей от мобилизации | StopFake
https://www.stopfake.org/ru/fejk-ukrainskij-telekanal-freedom-reklamiroval-v-pryamom-efire-pryamuyu-liniyu-s-putinym/;Фейк: Украинский телеканал Freedom «рекламировал» в прямом эфире «прямую линию» с Путиным | StopFake
https://www.stopfake.org/ru/fejk-azovskoe-more-vnutrennee-more-rossii-na-kotoroe-ne-rasprostranyaetsya-mezhdunarodnoe-pravo/;Фейк: Азовское море – «внутреннее море России», на которое «не распространяется» международное право | StopFake
https://www.stopfake.org/ru/ego-realnost-i-nasha-dejstvitelnost-9-fejkov-vladimira-putina-iz-itogov-goda/;Его реальность и наша действительность. 9 фейков Владимира Путина из «Итогов года» | StopFake
https://www.stopfake.org/ru/fejk-dmitriya-kiseleva-nemetskij-avtoprom-okazalsya-na-grani-kraha-iz-za-sanktsij-v-otnoshenii-rossii/;Фейк Дмитрия Киселева: немецкий автопром оказался на грани краха из-за санкций в отношении России | StopFake
https://www.stopfake.org/ru/borya-pereobulsya-fejk-kremlevskih-smi-ministr-oborony-germanii-otkazalsya-schitat-ukrainu-soyuznikom/;«Боря переобулся»? Фейк кремлевских СМИ: министр обороны Германии отказался считать Украину союзником | StopFake
https://www.dw.com/ru/темы-дня/s-9119;Новости и аналитика о Германии, России, Украине, Европе, мире – DW
https://www.dw.com/ru/lufthansa-trebuet-ot-ekoaktivistov-740-tysac-evro-kompensacii/a-67747937;Lufthansa требует от экоактивистов 740 000 евро компенсации – DW – 17.12.2023
https://www.dw.com/ru/severnaa-korea-zapustila-ballisticeskuu-raketu/a-67750255;Северная Корея запустила баллистическую ракету – DW – 17.12.2023
https://www.dw.com/ru/rossijskie-vojska-obstrelali-hersonskuu-i-sumskuu-oblasti/a-67750015;Войска РФ обстреляли Херсонскую и Сумскую области – DW – 17.12.2023
https://www.dw.com/ru/v-belgorodskoj-oblasti-prosel-boj-s-ukrainskoj-drg/a-67748494;В Белгородской области прошел бой с украинской ДРГ – DW – 17.12.2023
https://www.dw.com/ru/germania-velikobritania-i-francia-prizvali-k-peremiriu-v-sektore-gaza/a-67749288;Берлин, Лондон и Париж призвали к перемирию в секторе Газа – DW – 17.12.2023
https://www.dw.com/ru/moldova-provodit-voennye-ucenia-vblizi-konfliktnogo-regiona-pridnestrove/a-67749266;Молдова проводит военные учения вблизи Приднестровья – DW – 17.12.2023
https://www.dw.com/ru/umer-rezisser-otar-ioseliani/a-67749522;Умер режиссер Отар Иоселиани – DW – 17.12.2023
https://www.dw.com/ru/nemeckij-parlamentarij-vystupil-za-deportaciu-bezencev-v-treti-strany/a-67748774;Депутат ХДС выступил за депортацию беженцев в третьи страны – DW – 17.12.2023
https://www.dw.com/ru/putin-zaavil-ob-otsutstvii-interesa-u-rossii-voevat-so-stranami-nato/a-67748113;Путин заявил об отсутствии интереса у России воевать с НАТО – DW – 17.12.2023
https://iq.hse.ru/news/623230954.html;Мы — русские. С нами Бог! – Новости – Научно-образовательный портал IQ – Национальный исследовательский университет «Высшая школа экономики»
https://iq.hse.ru/news/880023901.html;Семена хорошей комедии – Новости – Научно-образовательный портал IQ – Национальный исследовательский университет «Высшая школа экономики»
https://iq.hse.ru/news/880030597.html;Родительство по науке – Новости – Научно-образовательный портал IQ – Национальный исследовательский университет «Высшая школа экономики»
https://iq.hse.ru/news/879164840.html;Сильные социальные связи помогают слабому полу добиваться академических успехов – Новости – Научно-образовательный портал IQ – Национальный исследовательский университет «Высшая школа экономики»
https://iq.hse.ru/news/878184356.html;Учёные «персонализировали» подбор нейросети для распознавания лиц на смартфонах – Новости – Научно-образовательный портал IQ – Национальный исследовательский университет «Высшая школа экономики»
https://iq.hse.ru/news/877928135.html;«Химические сэндвичи» научились делать дешевле и проще – Новости – Научно-образовательный портал IQ – Национальный исследовательский университет «Высшая школа экономики»
https://iq.hse.ru/news/876447064.html;Экономисты НИУ ВШЭ построили модель для эффективного управления солнечным излучением – Новости – Научно-образовательный портал IQ – Национальный исследовательский университет «Высшая школа экономики»
https://iq.hse.ru/news/879403621.html;На крючке неудачи – Новости – Научно-образовательный портал IQ – Национальный исследовательский университет «Высшая школа экономики»
https://iq.hse.ru/news/879152609.html;Картотека: индивидуальная агентность сотрудников компаний – Новости – Научно-образовательный портал IQ – Национальный исследовательский университет «Высшая школа экономики»
https://iq.hse.ru/news/879137473.html;Более 20% – Новости – Научно-образовательный портал IQ – Национальный исследовательский университет «Высшая школа экономики»
https://www.comnews.ru/content/218190/2022-01-11/2022-w02/russkie-bashni-obnovyatsya;"""Русские Башни"" обновятся | ComNews"
https://www.comnews.ru/content/230713/2023-12-15/2023-w50/1007/vk-zamusoril-ayfony-pomoschyu-vk-id-no-zayavil-chto-ubral-neispravnost;VK замусорил айфоны с помощью VK ID, но заявил, что убрал неисправность | ComNews
https://www.comnews.ru/content/230619/2023-12-14/2023-w50/1013/vse-vzyat-i-ne-delit-kak-mire-sporyat-za-liderstvo-regulirovanii-iskusstvennogo-intellekta;Все взять и не делить: как в мире спорят за лидерство в регулировании искусственного интеллекта | ComNews
https://www.comnews.ru/projects/it-is-priority/case-study/230499/mery-podderzhki-it-otrasli-parokhodu-i-cheloveku;Меры поддержки ИТ-отрасли: пароходу и человеку | ИТ в приоритете | ComNews
https://www.comnews.ru/projects/it-is-priority/case-study/230496/grantopoluchatel-nacproekta-sozdal-otechestvennuyu-sistemu-process-mining;Грантополучатель нацпроекта создал отечественную систему process mining | ИТ в приоритете | ComNews
https://www.comnews.ru/projects/it-is-priority/case-study/230474/pereosmyslit-kak-adaptirovat-biznes-praktiki-reinzhiniringa-processov-gosudarstvennom-upravlenii;Переосмыслить: как адаптировать бизнес-практики реинжиниринга процессов в государственном управлении | ИТ в приоритете | ComNews
https://www.comnews.ru/content/230612/2023-12-11/2023-w50/1002/est-li-zhizn-bez-telefona;Есть ли жизнь без телефона | ComNews
https://www.comnews.ru/content/230682/2023-12-15/2023-w50/1008/raek-skorrektirovala-prognoz-obemov-ekonomiki-runeta-storonu-uvelicheniya;РАЭК скорректировала прогноз объемов экономики Рунета в сторону увеличения | ComNews
https://www.comnews.ru/content/230671/2023-12-15/2023-w50/1008/golosovye-pomoschniki-telefone-i-messendzherakh-ne-ustupayut-dorogu-umnym-ustroystvam;Голосовые помощники в телефоне и мессенджерах не уступают дорогу умным устройствам | ComNews
https://www.comnews.ru/content/230719/2023-12-15/2023-w50/1008/rossiyskie-kompanii-ne-speshat-vnedryat-generativnyy-ii;Российские компании не спешат внедрять генеративный ИИ | ComNews
https://24.kz/ru/news/culture/item/630466-mezhdunarodnyj-proekt-russkie-sezony-zavershilsya-v-astane;
https://24.kz/ru/news/economyc/item/631325-belkovyj-poroshok-iz-shkur-zhivotnykh-proizvodyat-v-sko;
https://24.kz/ru/news/social/item/631338-v-astane-odnovremenno-zazhgli-okolo-30-novogodnikh-elok;
https://24.kz/ru/news/vypuski-novostej/item/631298-vypusk-novostej-22-00-ot-17-12-2023;
https://24.kz/ru/news/incidents/item/631337-vzryv-gaza-v-sele-guldala-dvoe-v-reanimatsii-v-tyazhelom-sostoyanii;
https://24.kz/ru/news/sport/item/631334-pensionerki-iz-akzhala-sozdali-volejbolnuyu-komandu;
https://24.kz/ru/news/sport/item/631332-9-letnij-zhokej-gotovitsya-ko-vsemirnym-igram-kochevnikov;
https://24.kz/ru/news/vypuski-novostej/item/631299-vypusk-novostej-20-00-ot-17-12-2023;
https://24.kz/ru/news/top-news/item/631330-glavnuyu-elku-strany-zazhgli-v-stolitse;
https://24.kz/ru/news/culture/item/631328-istoriyu-druzhby-kazakhstana-i-gruzii-izobrazili-v-risunkakh;
https://rus.lsm.lv/statja/novosti/obschestvo/video-novosti-dnja-ot-russkogo-veschanija-ltv7.a412146/;ВИДЕО: новости дня от Русского вещания LTV7 / Статья
https://rus.lsm.lv/statja/za-efirom/za-efirom/17.12.2023-andrei-savrei-dva-rizskix-tosta-ot-otara-ioseliani-pamyati-genialnogo-kinorezissera.a535715/;Андрей Шаврей. Два рижских тоста от Отара Иоселиани — памяти гениального кинорежиссера / Статья
https://rus.lsm.lv/statja/novosti/mir/17.12.2023-napadenie-rf-na-ukrainu-vsu-i-gur-proveli-uspesnye-operacii-v-prigranice.a535736/;Нападение РФ на Украину: ВСУ и ГУР провели успешные операции в приграничье / Статья
https://rus.lsm.lv/statja/novosti/obschestvo/17.12.2023-v-tretii-den-blagotvoritelnogo-marafona-dod-pieci-sobrany-101-288-evro.a535727/;За три дня благотворительного марафона Dod pieci! собраны 101 288 евро / Статья
https://rus.lsm.lv/statja/kultura/kultura/17.12.2023-osen-k-novomu-godu-vystavka-v-rige.a535622/;Осень к Новому году. Выставка в Риге / Статья
https://rus.lsm.lv/statja/novosti/mir/17.12.2023-ukraina-segodnya-fotoxronika-17122023.a535739/;Украина сегодня. Фотохроника 17.12.2023 / Статья
https://rus.lsm.lv/statja/novosti/analitika/17.12.2023-esli-podrostka-ne-prinimayut-roditeli-ego-radostno-primet-ulica-psixolog.a535617/;Если подростка не принимают родители, его радостно примет улица — психолог / Статья
https://rus.lsm.lv/statja/novosti/obschestvo/17.12.2023-i-udalilsya-mir-ot-dusi-moei-v-liepae-poctili-pamyat-zertv-xolokosta.a535719/;«И удалился мир от души моей». В Лиепае почтили память жертв Холокоста / Статья
https://rus.lsm.lv/statja/novosti/obschestvo/15.12.2023-v-efire-blagotvoritelnyi-marafon-dai-pyat.a535520/;Rus.LSM.lv — Надежные новости
https://rus.lsm.lv/statja/novosti/proisshestvija/17.12.2023-rizskii-zoopark-zakryt-iz-soobrazenii-bezopasnosti.a535708/;Рижский зоопарк закрыт из соображений безопасности / Статья
https://sgpress.ru/news/348155;В Самарской области пройдет фестиваль «Русские дороги» > Рубрика Новости в Самаре
https://sgpress.ru/news/424421;Керлингу все возрасты покорны: президент областной Федерации керлинга Виктор Богатов рассказал о молодом виде спорта > Рубрика Люди в Самаре
https://sgpress.ru/news/424935;В Самаре отметят Новый год в зоопарке и проведут мастер-класс по созданию картин из шерсти > Рубрика Новости в Самаре
https://sgpress.ru/news/424931;В Самаре прокуратура проверит информацию о том, что в одном из магазинов города пострадал ребенок > Рубрика Новости в Самаре
https://sgpress.ru/news/424927;Самарцы рассказали о том, что не любят делать перед Новым годом > Рубрика Новости в Самаре
https://sgpress.ru/news/424924;В Самарской области ожидаются сильный ветер с метелью > Рубрика Новости в Самаре
https://sgpress.ru/news/424919;Группа избирателей из Самарской области поддержала выдвижение Владимира Путина на выборах в 2024 году > Рубрика Новости в Самаре
https://sgpress.ru/news/424916;В Самарской области изменятся тарифы на капремонт > Рубрика Новости в Самаре
https://sgpress.ru/news/424591;Коня на скаку остановит... О судьбах матерей-казачек. Часть 1 > Рубрика Исторические версии в Самаре
https://sgpress.ru/news/424736;«Манюня», «Новогодний шеф» и «Букины»: кинопремьеры и сериалы новинки > Рубрика Кино в Самаре
https://masa.media/ru/site/v-rossiyskikh-telegram-kanalakh-publikuyut-feykovye-novosti-ob-ubiystvakh-russkikh-v-kazakhstane;Masa Media | В российских телеграм-каналах публикуют фейковые новости об убийствах русских в Казахстане - Издание о политике, правах и законах Казахстана
https://masa.media/ru/site/s-kakoy-diskriminatsiey-zhenshchiny-stalkivayutsya-na-rabochikh-mestakh;Masa Media | С какой дискриминацией женщины сталкиваются на рабочих местах - Издание о политике, правах и законах Казахстана
https://masa.media/ru/site/obyazatelno-li-zaklyuchat-brachnyy-dogovor;Masa Media | Обязательно ли заключать брачный договор - Издание о политике, правах и законах Казахстана
https://masa.media/ru/site/pochemu-vazhno-obespechivat-ravenstvo-pri-nayme-sotrudnikov;Masa Media | Почему важно обеспечивать равенство при найме сотрудников - Издание о политике, правах и законах Казахстана
https://masa.media/ru/site/sud-prodlil-arest-zhurnalista-dumana-mukhametkarima-na-mesyats;Masa Media | Суд продлил арест журналиста Думана Мухаметкарима на месяц - Издание о политике, правах и законах Казахстана
https://masa.media/ru/site/politsiyu-almaty-pereveli-na-usilennyy-rezhim-sluzhby-nakanune-prazdnovaniya-dnya-nezavisimosti;Masa Media | Полицию Алматы перевели на усиленный режим службы накануне празднования Дня Независимости - Издание о политике, правах и законах Казахстана
https://masa.media/ru/site/oppozitsionnaya-partiya-ala-azastan-v-21-y-raz-podala-dokumenty-na-registratsiyu-v-ministerstvo-yustitsii;Masa Media | Оппозиционная партия «Алға, Қазақстан» в 21-й раз подала документы на регистрацию в министерство юстиции - Издание о политике, правах и законах Казахстана
https://masa.media/ru/site/sud-arestoval-na-25-sutok-aktivistku-iz-uralska-marua-eskendirovu;Masa Media | Суд арестовал на 25 суток активистку из Уральска Маруа Ескендирову - Издание о политике, правах и законах Казахстана
https://masa.media/ru/site/mir-budet-togda-kogda-my-dostignem-svoikh-tseley-putin-vystupil-na-ezhegodnoy-press-konferentsii;Masa Media | «Мир будет тогда, когда мы достигнем своих целей»: Путин выступил на ежегодной пресс-конференции - Издание о политике, правах и законах Казахстана
https://masa.media/ru/site/respublikantsy-podderzhali-nachalo-rassledovaniya-protiv-dzho-baydena-kotoroe-mozhet-privesti-k-ego-impichmentu;Masa Media | Республиканцы поддержали начало расследования против Джо Байдена, которое может привести к его импичменту - Издание о политике, правах и законах Казахстана
https://pravo.ru/news/view/128938/;"Верховный суд ликвидировал движение ""Русские"" - новости Право.ру"
https://300.pravo.ru/opinion/250034/;"Корпоративные конфликты и тренды юррынка: интервью с партнером «S&amp;K Вертикаль» - новости Право.ру"
https://300.pravo.ru/photo_story/250342/;Церемония рейтинга «Право-300»: фоторепортаж  - новости Право.ру
https://300.pravo.ru/story/250026/;Споры с иностранцами: проблемы и их решение - новости Право.ру
https://300.pravo.ru/story/249939/;Все вокруг санкций: с какими запросами обращаются клиенты - новости Право.ру
https://300.pravo.ru/story/249955/;Рейтинг стал больше и дороже: «Право-300» в цифрах и фактах - новости Право.ру
https://300.pravo.ru/story/250324/;Чемпионы на пьедестале: как прошла церемония рейтинга «Право-300» - новости Право.ру
https://300.pravo.ru/opinion/250238/;Отдельные аспекты структурирования бизнеса в ОАЭ - новости Право.ру
https://300.pravo.ru/story/250235/;Партнерство между государством и бизнесом: новые возможности в современных реалиях  - новости Право.ру
https://300.pravo.ru/opinion/249904/;Второй год в экстраординарных условиях: «что день грядущий мне готовит?»  - новости Право.ру
https://www.unian.net/techno/kak-ubrat-russkie-sayty-iz-poiska-i-russkie-video-na-youtube-11859045.html;Как убрать русские сайты из поиска и русские видео на YouTube — УНИАН
https://www.unian.net/politics/novosti-ukrainy-v-kabinete-zaluzhnogo-obnaruzhili-proslushivayushchie-ustroystva-12486447.html;Новости Украины - в кабинете Залужного обнаружили прослушивающие устройства — УНИАН
https://www.unian.net/society/novosti-zakarpatya-podryv-granat-v-selsovete-sredi-postradavshih-voennyy-na-protezah-12486486.html;Новости Закарпатья - подрыв гранат в сельсовете: среди пострадавших военный на протезах — УНИАН
https://www.unian.net/war/voyna-v-ukraine-rossiyane-poteryali-su-25-na-vostoke-12486432.html;Война в Украине - Россияне потеряли Су-25 на востоке — УНИАН
https://www.unian.net/war/poteri-rf-v-ukraaine-17-dekabrya-novye-udary-aviacii-i-raketchikov-vsu-12486393.html;Потери РФ в Украаине 17 декабря - новые удары авиации и ракетчиков ВСУ — УНИАН
https://www.unian.net/war/ataka-na-rossiyan-pod-belgorodom-v-gur-ozvuchili-podrobnosti-12486387.html;Атака на россиян под Белгородом: в ГУР озвучили подробности — УНИАН
https://www.unian.net/war/mobilizaciya-v-ukraine-budanov-obyasnil-pochemu-rekruting-ne-reshit-problemu-12486333.html;Мобилизация в Украине - Буданов объяснил, почему рекрутинг не решит проблему — УНИАН
https://www.unian.net/economics/transport/novosti-kieva-prosedanie-grunta-vozle-metro-v-kakom-sostoyanii-tonnel-mezhdu-demeevskoy-i-lybedskoy-novosti-kieva-12486351.html;"Новости Киева - проседание грунта возле метро: в каком состоянии тоннель между ""Демеевской"" и ""Лыбедской"" — УНИАН"
https://www.unian.net/world/ukraina-perezhila-uzhasnuyu-nedelyu-po-vine-ssha-i-evrosoyuza-cnn-12486381.html;Помощь Украине - Киев пережил ужасную неделю по вине США и Евросоюза, - CNN — УНИАН
https://www.unian.net/war/hitryy-plan-putina-po-spaseniyu-chernomorskogo-flota-ne-srabotaet-ekspert-12486471.html;"""Хитрый план"" Путина по спасению Черноморского флота не сработает, – эксперт — УНИАН"
https://rv-ryazan.ru/old/news/35981.html;
https://rv-ryazan.ru/old/news/84655.html;
https://rv-ryazan.ru/old/news/84664.html;
https://rv-ryazan.ru/old/news/84663.html;
https://rv-ryazan.ru/old/news/84662.html;
https://rv-ryazan.ru/old/news/84661.html;
https://rv-ryazan.ru/old/news/84660.html;
https://rv-ryazan.ru/old/news/84659.html;
https://rv-ryazan.ru/old/news/84654.html;
https://rv-ryazan.ru/old/news/84656.html;
https://53news.ru/novosti/v-derevne-russkie-noviki-prostilis-s-26-letnim-bojczom-dobrovolczem.html;В деревне Русские Новики простились с 26-летним бойцом-добровольцем - 53 Новости
https://53news.ru/novosti/stoletnij-yubilej-otmechaet-veteran-velikoj-otechestvennoj-vojny-mihail-egorovich-lesnikov.html;Столетний юбилей отмечает ветеран Великой Отечественной войны Михаил Егорович Лесников - 53 Новости
https://53news.ru/novosti/v-velikom-novgorode-ploshhad-u-glavnoj-yolki-stala-skazochno-krasivoj.html;В Великом Новгороде площадь у главной ёлки стала сказочно красивой - 53 Новости
https://53news.ru/novosti/sobiraem-produktovuyu-korzinku-dlya-novogodnego-stola-v-poiske-sladenkogo.html;Собираем продуктовую корзинку для новогоднего стола: в поиске сладенького - 53 Новости
https://53news.ru/novosti/novgorodczam-rasskazali-kak-pomoch-svoim-meteochuvstvitelnym-lyubimczam.html;Кинологи рассказали, как помочь метеочувствительным любимцам - 53 Новости
https://53news.ru/novosti/v-staroj-russe-blagodarya-chatu-s-aktivnymi-zhitelyami-vlasti-operativno-reshayut-problemy.html;В Старой Руссе благодаря чату с активными жителями власти оперативно решают проблемы - 53 Новости
https://53news.ru/novosti/novgorodskij-grossmejster-arsenij-nesterov-podpisal-kontrakt-s-federacziej-shahmat-rossii.html;Новгородский гроссмейстер Арсений Нестеров подписал контракт с Федерацией шахмат России - 53 Новости
https://53news.ru/novosti/novgorodskij-grossmejster-arsenij-nesterov-podpisal-kontrakt-s-federacziej-shahmat-rossii.html;Новгородский гроссмейстер Арсений Нестеров подписал контракт с Федерацией шахмат России - 53 Новости
https://53news.ru/novosti/na-sezde-edinoj-rossii-partiya-edinoglasno-podderzhala-vydvizhenie-vladimira-putina-na-vybory-prezidenta.html;На съезде «Единой России» партия единогласно поддержала выдвижение Владимира Путина на выборы президента - 53 Новости
https://53news.ru/novosti/yunye-zhiteli-novgorodskoj-oblasti-mogut-prinyat-uchastie-v-konkurse-na-luchshuyu-yolochnuyu-igrushku.html;Юные жители Новгородской области могут принять участие в конкурсе на лучшую ёлочную игрушку - 53 Новости
https://www.euro-football.ru/article/29/1005517346_scherbachenko_dinamo_ne_zametilo_poteryu_zaharyana_a_zametyat_li_zenit_i_krasnodar_poteri_vendela_i_spercyana;Щербаченко: «Динамо» не заметило потерю Захаряна, а заметят ли «Зенит» и «Краснодар» потери Вендела и Сперцяна?» - Евро-Футбол
https://www.euro-football.ru/article/29/1005517520_demenko_nazval_igroka_naibolee_razocharovavshego_ego_v_nyineshnem_sezone_rpl;​Деменко назвал игрока, наиболее разочаровавшего его в нынешнем сезоне РПЛ - Евро-Футбол
https://www.euro-football.ru/article/29/1005517515_v_spartak_mojet_pereyti_traktorist;​В «Спартак» может перейти «тракторист» - Евро-Футбол
https://www.euro-football.ru/article/29/1005517505_v_fakele_zayavili_chto_meleshin_prigodilsya_byi_klubu;В «Факеле» заявили, что Мелёшин пригодился бы клубу - Евро-Футбол
https://www.euro-football.ru/article/29/1005517503_agentyi_roshi_myi_ne_vedem_nikakih_peregovorov;Агенты Роши: Мы не ведём никаких переговоров - Евро-Футбол
https://www.euro-football.ru/article/30985/1005517502_napadayuschiy_himok_panchenko__o_talalaeve_on_derjit_komandu_v_ejovyih_rukovicah;Нападающий «Химок» Панченко — о Талалаеве: Он держит команду в ежовых руковицах - Евро-Футбол
https://www.euro-football.ru/article/29/1005517498_v_pari_nn_podtverdili_interes_k_poluzaschitniku_alanii_carukyanu;В «Пари НН» подтвердили интерес к полузащитнику «Алании» Царукяну - Евро-Футбол
https://www.euro-football.ru/article/29/1005517495_joazino_hochet_vernutsya_v_rossiyskiy_futbol;​Жоазиньо хочет вернуться в российский футбол - Евро-Футбол
https://www.euro-football.ru/article/29/1005517491_aldonin_galickiy_trepetno_otnositsya_k_krasnodaru_eto_vyizyivaet_uvajenie;​Алдонин: «Галицкий трепетно относится к «Краснодару», это вызывает уважение» - Евро-Футбол
https://www.euro-football.ru/article/29/1005517490_tiknizyan_ya_daleko_ne_futbolist_dlya_top-5_chempionatov;Тикнизян: Я далеко не футболист для топ-5 чемпионатов - Евро-Футбол
https://football24.ru/allnews/germany/bundesliga/203121-bavarija-razgromila-shtutgart-kejn-oformil-dubl.html;Бавария - Штутгарт, результат (счёт) 3:0, обзор матча 18 декабря 2023
https://football24.ru/allnews/russia/rpl-premier-league/203120-trabzonspor-mozhet-oslabit-oboronu-cska.html;«Трабзонспор» может ослабить оборону ЦСКА | Футбол 24
https://football24.ru/allnews/russia/rpl-premier-league/203119-radimov-anonsiroval-uhod-abaskalja-v-2023-godu-na-nego-est-pretendent-v-ispanii.html;Радимов анонсировал уход Абаскаля в 2023 году. На него есть претендент в Испании | Футбол 24
https://football24.ru/allnews/england/apl-premier-league/203118-arsenal-nashel-otnositelno-bjudzhetnyj-variant-usilenija-ataki.html;«Арсенал» нашел относительно бюджетный вариант усиления атаки | Футбол 24
https://football24.ru/allnews/russia/rpl-premier-league/203117-bystrov-o-zenite-nevozmozhno-vsegda-lidirovat.html;Быстров о «Зените»: «Невозможно всегда лидировать» | Футбол 24
https://football24.ru/allnews/england/apl-premier-league/203116-roj-kin-raznes-van-dejka-za-vysokomerie.html;Рой Кин разнес ван Дейка за высокомерие | Футбол 24
https://football24.ru/allnews/england/apl-premier-league/203115-ten-haag-prokommentiroval-geroicheskuju-nichju-na-jenfilde.html;Тен Хааг прокомментировал героическую ничью на «Энфилде» | Футбол 24
https://football24.ru/allnews/england/apl-premier-league/203114-klopp-ne-mogu-vspomnit-kogda-my-tak-dominirovali-nad-manchester-junajted.html;Клопп: «Не могу вспомнить, когда мы так доминировали над «Манчестер Юнайтед» | Футбол 24
https://football24.ru/allnews/italy/seria-a/203113-mourinju-nekrasivo-povel-sebja-v-otnoshenii-renatu-sanshesha-foto.html;Моуринью некрасиво повел себя в отношении Ренату Саншеша (фото) | Футбол 24
https://football24.ru/allnews/russia/rpl-premier-league/202897-agent-barboza-povedal-chto-poprobuet-sdelat-zenit-jetoj-zimoj.html;Агент Барбоза поведал, что попробует сделать «Зенит» этой зимой | Футбол 24
https://novostipmr.com/ru/news/22-01-25/prezident-v-pridnestrove-pomnyat-lozungi-russkie-za-dnestr-evrei-v;Президент: В Приднестровье помнят лозунги «Русские за Днестр, евреи в Днестр» | Новости Приднестровья
https://novostipmr.com/ru/news/23-12-16/anons-meropriyatiy-na-17-dekabrya;Анонс мероприятий на 17 декабря | Новости Приднестровья
